縣市,區域,店名,地址,電話,LINE聯絡方式,網站,地圖連結
台南市,東區,Chloe 克蘿伊美學概念館,822台灣高雄市阿蓮區和平路127號,N/A,N/A,https://lin.ee/gqDyMti,https://www.google.com/maps/place/?q=place_id:ChIJ51aXoyBzbjQRvqhoj-j4mJM
台南市,東區,H2O Studio｜台南霧眉｜霧唇｜清粉刺｜頭皮紋髮-北區推薦霧唇|推薦霧眉|霧眉首選|韓系霧唇|男士霧眉|男士霧唇|霧眉教學|霧唇教學,704台灣台南市北區和緯路五段162號,0920 432 812,N/A,https://instagram.com/h2o__studio?igshid=ajRmd21lamRsdzZy,https://www.google.com/maps/place/?q=place_id:ChIJ1ZN08_F1bjQR6oaK4PSIKnI
台南市,東區,BB.熱蠟美肌#岡山熱蠟-高雄岡山熱蠟除毛/巴西式除毛 全腿/小腿/腋下/全手/比基尼/鬍子 客製化水晶項鍊 專業價格預約 PTT Dcard,820台灣高雄市岡山區大勇街178號號旁,0900 362 875,N/A,https://instagram.com/bb.abby.love?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/?q=place_id:ChIJ33JE0VsPbjQRsJfjkJOutiU
台南市,東區,舒曼美學《熱蠟除毛 男生除毛 孕婦除毛 私密嫩白護理 課程教學》男士除毛女除毛師,820台灣高雄市岡山區忠誠街217號2樓,0923 677 993,N/A,https://instagram.com/beauty_moved,https://www.google.com/maps/place/?q=place_id:ChIJZXXrOiINbjQReJQ_loKXS2A
台南市,東區,Rumu beauty 熱蠟美肌｜私密粉嫩｜唇色修復｜美甲,湖美街82巷17號,0928 045 218,N/A,https://page.line.me/601ikpaz,https://www.google.com/maps/place/?q=place_id:ChIJq20_htN3bjQRwdvjZC7nUis
台南市,東區,雅筑專業美容,東區東興路121號,06 209 1513,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJOf3pJL52bjQR7MpMC8qwv2c
台南市,東區,Danna nails黛娜藝術美甲/美睫/霧 眉/紋繡/霧唇/眼線/刺青/紋身/除毛/ Eyelash/lip/Tattoo/PhunMày/NAIL,東區莊敬路25號,0985 089 686,N/A,https://m.facebook.com/Danna-nails%E9%BB%9B%E5%A8%9C%E8%97%9D%E8%A1%93%E7%BE%8E%E7%94%B2%E7%BE%8E%E7%9D%AB-406224419395264/,https://www.google.com/maps/place/?q=place_id:ChIJmUbrPb92bjQRSRfdsDs6g_g
台南市,東區,雨果美學-美甲.美睫.熱蠟美肌.美甲教學,東區怡東路169號,0938 307 039,N/A,https://instagram.com/hugonails?igshid=52tr1uvxjzlm,https://www.google.com/maps/place/?q=place_id:ChIJ3UNb3792bjQRL2AhkZAMbW8
台南市,東區,Rosa Hair Salon 蘿莎專業美髮沙龍,東區東安路225號,06 208 9199,N/A,https://www.facebook.com/RosaHairDesign/timeline,https://www.google.com/maps/place/?q=place_id:ChIJV0lKmZV2bjQRm97DZvW0XsY
台南市,東區,指愛美學教育中心 美甲教學 美睫教學 韓式半永久教學 熱蠟除毛教學 一二級檢定輔導 材料批發 台南 高雄 嘉義 雲林,東區東平路9巷11號,0903 916 258,N/A,https://lovenailsalon.com.tw/,https://www.google.com/maps/place/?q=place_id:ChIJqxzEHr92bjQRVCvYTpnk-6M
台南市,東區,彭村梅spa美容養生館 裕文店,東區裕文路72號 號,06 331 3178,N/A,http://www.bonjomay.com/,https://www.google.com/maps/place/?q=place_id:ChIJMarD2K92bjQRwF70WZHmab4
台南市,東區,K&C Nails台南東區美甲精緻美學,東區崇德十六街66號,06 267 3370,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ0aK1xeAEbjQRFGz_PNWEpnE
台南市,東區,靚媄甲 Ling Mel nail,東區崇德十七街73-1號,0926 830 712,N/A,https://www.facebook.com/whitenoli,https://www.google.com/maps/place/?q=place_id:ChIJfQbY7SF0bjQRFCL3fD_BrAU
台南市,東區,莎寶'Cest Bon-夢時代店,東區莊敬路300號,06 208 9688,N/A,http://cestbon.looker.tw/,https://www.google.com/maps/place/?q=place_id:ChIJmy8hBsB2bjQRddENyZCC5KM
台南市,東區,Saya Hair Salon,北區長榮路四段82號,06 209 9505,N/A,https://m.facebook.com/pages/Saya-Hair-Salon/1454925701253321?hc_ref=PAGES_TIMELINE,https://www.google.com/maps/place/?q=place_id:ChIJaSaQLel2bjQRsuG8FtWZev4
台南市,東區,Shan Hair Salon,永康區文賢街387號,06 205 0786,N/A,https://www.facebook.com/Shan.Salon,https://www.google.com/maps/place/?q=place_id:ChIJoxxoWMVwbjQRdlaZbDJ9JOY
台南市,東區,MASK Hair Studio,東區東門路二段209號,06 200 5311,@ztr5261i,https://line.me/R/ti/p/@ztr5261i,https://www.google.com/maps/place/?q=place_id:ChIJaTizt5l2bjQRUNpt9po4QUE
台南市,東區,UNA Hair studio,東區崇學路142巷35號,N/A,N/A,http://www.facebook.com/una0817/?fref=ts,https://www.google.com/maps/place/?q=place_id:ChIJm8RHKp92bjQRDz2ft9frF8Q
台南市,東區,JIT快速剪髮 台南東門店,東區東門路三段2號,080 028 8882,N/A,http://www.jithouse.com.tw/wordpress/,https://www.google.com/maps/place/?q=place_id:ChIJOzfrPKJ2bjQRzn81d2UU-UQ
台南市,東區,Studio No. 439,東區裕農路439號,06 209 7439,N/A,https://www.facebook.com/Studio-NO439-597153857116290/,https://www.google.com/maps/place/?q=place_id:ChIJCfccULx2bjQRIJSwXED0L-I
台南市,東區,小漆髮的工作室,東區崇德三街12號,06 268 2075,N/A,http://www.facebook.com/chi2682075,https://www.google.com/maps/place/?q=place_id:ChIJofFbzZ12bjQRhnoSqXi87kA
台南市,東區,點線髮型DENSEN-台南店,東區崇善路499號,06 288 3322,N/A,https://m.facebook.com/%E9%BB%9E%E7%B7%9A%E9%AB%AE%E5%9E%8B-%E5%8F%B0%E5%8D%97%E5%BA%97-382404201889746/,https://www.google.com/maps/place/?q=place_id:ChIJu2vMCaB2bjQRr511cgtAvSE
台南市,東區,覺色髮藝 JASA SALON - 台南東區剪燙染護髮 韓系燙髮 縮毛矯正 熱塑燙 挑染 耳圈染 髮根燙 歐美手刷染 頭皮SPA 髮型設計 造型沙龍 質感髮廊 日系燙髮 熱門打卡推薦 優惠 好評 優質 設計剪髮 肩頸舒壓,東區裕農路635號,06 237 7366,N/A,https://www.instagram.com/jasasalon/,https://www.google.com/maps/place/?q=place_id:ChIJJZuv27t2bjQR5IhDcL5pqC0
台南市,東區,In STYLE hair culture,東區東平路73號,0935 954 935,N/A,https://www.facebook.com/instylehairculture?mibextid=LQQJ4d,https://www.google.com/maps/place/?q=place_id:ChIJz1IJcf11bjQR2LWtCfwpDes
台南市,東區,寸頭 油頭專門店 傳統理髮廳,東區東和路66號,06 208 6809,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ3-1EXop3bjQRcfNEgvAMoIw
台南市,東區,菁造型髮藝,東區崇明路980號,06 289 8335,N/A,https://www.facebook.com/%E8%8F%81%E9%80%A0%E5%9E%8B%E9%AB%AE%E8%97%9D-610365782377387/,https://www.google.com/maps/place/?q=place_id:ChIJBwbH4iB0bjQRb-k1j5JXEIw
台南市,東區,國華髮型空間_GOHOW HAIR SPACE,北區南園街98號,06 275 2621,N/A,https://m.facebook.com/GOHOW-HAIR-SPACE-%E5%9C%8B%E8%8F%AF%E9%AB%AE%E5%9E%8B%E7%A9%BA%E9%96%93-830804436940228/,https://www.google.com/maps/place/?q=place_id:ChIJs31H0-d2bjQRPB4-iUt2xpA
台南市,南區,Olivia_小歐美學,821台灣高雄市路竹區自由街２５０巷1號,0902 365 823,N/A,https://www.instagram.com/olivia_tongtong/,https://www.google.com/maps/place/?q=place_id:ChIJhfIKAl8NbjQRqaf35lDyY_s
台南市,南區,台南中西區美甲｜中西區美睫推薦｜中西區紋繡｜COCO美學,700台灣台南市中西區西和路13號,06 297 7125,N/A,https://www.facebook.com/COCOBOUTIQUESALON/?locale=zh_TW,https://www.google.com/maps/place/?q=place_id:ChIJSc0_wAZ3bjQRN2RSDdVuFm4
台南市,南區,KOZZI NAIL 台南北區美甲工作室,704台灣台南市北區大興街395號,N/A,N/A,https://instagram.com/kozzinail?igshid=OGQ5ZDc2ODk2ZA==,https://www.google.com/maps/place/?q=place_id:ChIJeaivj-93bjQRsc8olFlY-NQ
台南市,南區,Vera Nails 薇菈美甲藝術沙龍,莊敬路27號,06 208 1752,N/A,https://www.facebook.com/VeraChienNails,https://www.google.com/maps/place/?q=place_id:ChIJXT6tn8l3bjQRD4zm0ah3dJY
台南市,南區,mizuuen（原ching___nail),701台灣台南市東區裕農路43巷31號1樓,N/A,N/A,https://www.instagram.com/mizuuen_nail/,https://www.google.com/maps/place/?q=place_id:ChIJTzRHw6l3bjQR_0IWGpSrx7k
台南市,南區,JMO睫墨紋藝美學(台南大林工作室),大同路二段186巷5弄7號,N/A,N/A,https://lihi.cc/mZYy6,https://www.google.com/maps/place/?q=place_id:ChIJ-ZOLj191bjQRLfU5TzQpwLs
台南市,南區,Peggy眉眼唇顏究室-台南紋綉｜霧唇｜霧眉｜角蛋白｜美甲｜美睫,永華六街68號,0966 027 773,N/A,https://lin.ee/Hn765nm,https://www.google.com/maps/place/?q=place_id:ChIJ-Xe8bc53bjQRFmXZ7mGqxwk
台南市,南區,Evy eyebrow,821台灣高雄市路竹區自由街10巷8弄6號,N/A,N/A,https://lin.ee/dYki4YZ,https://www.google.com/maps/place/?q=place_id:ChIJt34oRggNbjQRUU0ampbI9Kk
台南市,南區,Eileen艾琳｜熱蠟除毛｜路竹除毛｜女生除毛｜男生除毛｜孕媽咪除毛｜私密處除毛,821台灣高雄市路竹區大社路37-1號,0983 323 205,N/A,https://www.facebook.com/Eileen%E8%89%BE%E7%90%B3%E7%86%B1%E8%A0%9F-102875225557076/,https://www.google.com/maps/place/?q=place_id:ChIJm9LGp3ANbjQRhApevPJ5g9g
台南市,南區,秘密整體造型,安平區華平路214號,06 295 3692,N/A,https://lin.ee/BQ1McEF,https://www.google.com/maps/place/?q=place_id:ChIJH4L-agl2bjQR2XgbdQB8B-Q
台南市,南區,天天剪髮 安平店,安平區健康三街205號,06 298 7506,N/A,https://www.instagram.com/tin.tin_cut_shop?igsh=MWNydmgxazJ3MHRubQ==,https://www.google.com/maps/place/?q=place_id:ChIJa2D_sAd2bjQRpoUAu8feLU4
台南市,南區,華谷理容院,安平區怡平路410巷37號,06 298 8178,N/A,https://facebook.com/comevisit.barbershop,https://www.google.com/maps/place/?q=place_id:ChIJeb8RaA52bjQRqLtJfPedNik
台南市,南區,賀伯創藝髮舍,安平區慶平路213號,06 298 9655,N/A,https://www.facebook.com/pages/%E8%B3%80%E4%BC%AF%E5%89%B5%E8%97%9D%E9%AB%AE%E8%88%8D/137602709649057,https://www.google.com/maps/place/?q=place_id:ChIJ0UeQbhJ2bjQRYFpRWEqMKFc
台南市,北區,Eyelashes#8 八號眉睫藝術,741台灣台南市善化區陽光大道175號,0930 631 913,N/A,https://www.facebook.com/eyelashes8/,https://www.google.com/maps/place/?q=place_id:ChIJ3UGZ0097bjQRTwqKphnO5Gg
台南市,北區,人生美學 半永久紋繡所｜台南霧眉推薦｜霧眉｜眼線｜霧唇｜修眉,723台灣台南市西港區中山路277號,N/A,N/A,https://www.instagram.com/life_beautystudio111,https://www.google.com/maps/place/?q=place_id:ChIJpyp7JXV5bjQRxWByWIOUA6E
台南市,北區,慢活時刻Slow_Living ｜采耳｜耳燭｜銀珠洗眼｜暖宮熏臍｜臉部撥筋｜凝膠美甲｜,741台灣台南市善化區陽光大道62號,N/A,N/A,https://lin.ee/uaWSDhQ,https://www.google.com/maps/place/?q=place_id:ChIJmw0A1qx7bjQR2ecPYIJDvCw
台南市,北區,E•ar Wax 樺林美學 南科旗艦店,741台灣台南市善化區蓮潭南街158號,N/A,N/A,https://www.instagram.com/earwax_tainan?igsh=ZHJsOTgwYWpwOXZr&utm_source=qr,https://www.google.com/maps/place/?q=place_id:ChIJZZYzKz57bjQRolHZQnaK9vo
台南市,北區,Sunny美相學客制紋繡品牌｜儀美美妍紋繡時尚-自然感定制專屬–霧眉/眼線/唇｜自然感美睫調整眼型設計｜問題肌課程客制｜修眉（男&女）｜角蛋白俏睫｜彩妝服務,741台灣台南市善化區月眉園路51巷3號,0912 752 707,N/A,https://lin.ee/5kLGERS,https://www.google.com/maps/place/?q=place_id:ChIJbZ8vqGR7bjQRR5Ptt0VhI08
台南市,北區,雅芽采耳,74153台灣台南市善化區信義路131號,0963 566 066,N/A,https://lin.ee/PZfxB0v,https://www.google.com/maps/place/?q=place_id:ChIJJ0P4g0B7bjQRDfWK7Mx7EPI
台南市,北區,舒享空間SCALP SPA｜湯道｜頭療｜養生「官方全預約制，無當日預約」,704台灣台南市北區成功路68巷4-1號,0930 538 510,N/A,https://lin.ee/cPl45YQ,https://www.google.com/maps/place/?q=place_id:ChIJ9YJypNh3bjQRNLjZLm-3Fc8
台南市,北區,蒸宮K.spa崇明店,701007台灣台南市東區崇明路153-2號2樓,06 268 1777,N/A,https://www.facebook.com/kspatainan/,https://www.google.com/maps/place/?q=place_id:ChIJiRebpnt3bjQRkt0QSYdYcU4
台南市,北區,Cocoon繭｜健身/美甲/問題甲保養/熱蠟美膚,744台灣台南市新市區西拉雅大道278號,06 583 6578,N/A,https://lin.ee/t2VSfuL,https://www.google.com/maps/place/?q=place_id:ChIJZ-HeLzR7bjQR3ypc41ARvIE
台南市,北區,輕輕熱蠟美肌QINGQING | 台南熱蠟 | 善化新市除毛 | 低痛感除毛 | 孕媽咪除毛 |,741台灣台南市善化區陽光大道62號,N/A,N/A,https://lin.ee/nmvWjRG,https://www.google.com/maps/place/?q=place_id:ChIJyfhThlB7bjQRtElfUJ_thes
台南市,北區,懂懂睫毛Dong台南永康｜睫毛｜熱蠟美肌｜皮膚管理,710台灣台南市永康區正義街83號,0917 341 608,N/A,https://www.instagram.com/dong_dong_eyelash,https://www.google.com/maps/place/?q=place_id:ChIJH9V7IPdxbjQRS3qdRpTbHP0
台南市,北區,沐·肌膚管理(總店),741台灣台南市善化區陽光南一路16號,0980 026 486,N/A,https://lin.ee/5wgx9nX,https://www.google.com/maps/place/?q=place_id:ChIJS_G8JrJ7bjQRFYdCsbvwkAk
台南市,北區,名緻美顏spa生活舘-中西粉刺清潔|做臉推薦|美容護膚|無痛清粉刺|男女生做臉|孕婦按摩|艾草溫罐暖宮|放鬆按摩,700台灣台南市中西區西門路二段118號6樓,06 223 1553,N/A,http://www.mingzhispa.com.tw/,https://www.google.com/maps/place/?q=place_id:ChIJu8exxwp3bjQRL97vA9Wdn-0
台南市,北區,詩雅美學工作室(韓式妝感霧眉｜熱蠟美肌除毛｜日式單根美睫),74158台灣台南市善化區光復路470號,N/A,N/A,https://www.facebook.com/shihyastudio?mibextid=LQQJ4d,https://www.google.com/maps/place/?q=place_id:ChIJb5VBBv17bjQRNH0kda5GGaU
台南市,北區,麗莎髮學空間美髮設計造型,北區北安路一段101號,06 252 6217,N/A,http://www.lisahairspace.com/,https://www.google.com/maps/place/?q=place_id:ChIJe0Purf52bjQR-sNbjncDMOk
台南市,北區,台南愛容美睫,北區文成三路932號,0970 007 927,N/A,https://www.facebook.com/ann750314,https://www.google.com/maps/place/?q=place_id:ChIJJZYA-FB2bjQRojlhX_R9gb0
台南市,北區,19壹拾汣 Hair Salon 台南推薦剪髮,北區和緯路二段153號,06 281 1589,N/A,https://lin.ee/TXpltId,https://www.google.com/maps/place/?q=place_id:ChIJs-ToJPh2bjQRMb_tW83CF_s
台南市,北區,安森時尚髮藝,北區公園路599-3號,06 283 3179,N/A,https://www.facebook.com/pages/%E5%AE%89%E6%A3%AE%E9%AB%AE%E8%97%9D/126167510796637,https://www.google.com/maps/place/?q=place_id:ChIJP4S_lft2bjQR7JNTKplsbUo
台南市,北區,樂育髮型工作室(北門店),北區北門路三段19號,06 252 5847,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJX02etuR2bjQRy6sv9uswXo4
台南市,北區,西雅圖髮藝旗艦店,北區育德路488號,06 282 2800,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ92Hr7Ph2bjQRi04DnNeWtr8
台南市,北區,強森日式髮藝,北區文賢三街166號,06 259 1515,N/A,https://m.facebook.com/profile.php?id=223097904404079,https://www.google.com/maps/place/?q=place_id:ChIJK5DuB1t2bjQRHrf4ImozhlQ
台南市,北區,HCY 玩髮櫥窗,永康區中華路621號,06 302 3626,N/A,http://www.facebook.com/HCYhairdesign,https://www.google.com/maps/place/?q=place_id:ChIJE4fGSt52bjQRceCflgd88Lg
台南市,北區,美嘉屋髮廊,永康區中華路912巷53號,06 243 3785,N/A,https://www.facebook.com/house1012/,https://www.google.com/maps/place/?q=place_id:ChIJ0ZudUR53bjQRtRq_atDk39U
台南市,北區,Dream極速剪髮,永康區大橋二街107號,N/A,N/A,https://m.facebook.com/dreamfasthair/,https://www.google.com/maps/place/?q=place_id:ChIJEzJWjR93bjQREz4o6Cdfvbs
台南市,北區,Grazie Hair 哥辣姐髮型,永康區大橋三街124巷19號,0979 078 858,N/A,https://m.facebook.com/GrazieHairstyle,https://www.google.com/maps/place/?q=place_id:ChIJ3anDA4x2bjQR-PuzdbkU3yA
台南市,北區,卓美亞朵 超頻振波健康Beauty Spa/南科店,"No. 13-3號, 信義街, 新市區",0929 051 971,N/A,http://www.jumeiyaduo.com/,https://www.google.com/maps/place/?q=place_id:ChIJ-94gj1t6bjQRSexsjZEywDk
台南市,安平區,暖暖．美學特調(Melting nail) 台南美甲,701台灣台南市東區中華東路二段163號,N/A,N/A,https://www.instagram.com/melting.nail_?igsh=MTEydnZyNGhtajhvbA==&utm_source=qr,https://www.google.com/maps/place/?q=place_id:ChIJV9GiRQB3bjQRDPIiG-lOsBo
台南市,安平區,彩甄藝術美甲,710台灣台南市永康區二王路27巷12弄36號臺南 台南市永康區,0986 373 889,N/A,https://www.facebook.com/%E5%BD%A9%E7%94%84%E8%97%9D%E8%A1%93%E7%BE%8E%E7%94%B2-175449459273649/,https://www.google.com/maps/place/?q=place_id:ChIJ2VEF7Sx3bjQR03mdjg6r-e0
台南市,安平區,邑芊 我的美麗日常,709台灣台南市怡安路一段316巷7弄10號,N/A,N/A,https://www.facebook.com/0989090828love/?ref=bookmarks,https://www.google.com/maps/place/?q=place_id:ChIJA9n9KDp3bjQRpXG07wq_aNc
台南市,安平區,Ula手作眉睫,704台灣台南市北區文賢三街158號,0910 873 085,N/A,https://www.facebook.com/lpt4884i/,https://www.google.com/maps/place/?q=place_id:ChIJM1IfGvh2bjQRoIGEzPOE1ZI
台南市,安平區,彩媚美甲美睫,710台灣台南市永康區中正六街202號,N/A,N/A,https://www.facebook.com/THEONEBEAUT/?ref=bookmarks,https://www.google.com/maps/place/?q=place_id:ChIJGe33Ptp3bjQRPp4I17f-i5Q
台南市,安平區,糸侖美學LUN Room,70144台灣台南市東區青年路319號,0925 058 089,N/A,https://www.instagram.com/yailun__nail?igsh=MWtheXdraTh1OW96Mg==,https://www.google.com/maps/place/?q=place_id:ChIJq8NQIPV3bjQRRTF7Am1Pvtw
台南市,安平區,台南採耳/耳燭/美甲《who_studio》《jo_nail_studio》,長榮路五段222號,N/A,N/A,https://www.instagram.com/p/CM_VCSknC6m/,https://www.google.com/maps/place/?q=place_id:ChIJjZF8C_t3bjQRDpg0PdKrWqI
台南市,安平區,依汎格SPA美學館,70447台灣台南市北區長榮路五段20號,0971 814 779,N/A,https://www.facebook.com/heina.beauty.spa,https://www.google.com/maps/place/?q=place_id:ChIJJYBWbCN3bjQRGKcWw58t_p8
台南市,安平區,蒸宮K.spa海安店,海安路三段17號,06 223 2777,N/A,https://www.facebook.com/kspatainan/,https://www.google.com/maps/place/?q=place_id:ChIJl24l5SR3bjQR8A26MU2zOE0
台南市,安平區,甩甩髮藝-台南中西區髮廊/沙龍/剪髮/燙髮/染髮/護髮 2025髮型設計師推薦 韓系電棒/波波燙/縮毛矯正 漂髮/挑染/手刷染/耳圈染 頭皮SPA保養 台南大學附近 價格費用預約 PTT Dcard,700台灣台南市中西區府連路17號,06 214 5328,N/A,https://www.instagram.com/wavinghairsalon?igsh=MWZlOHY3ZmdydDFneA%3D%3D&utm_source=qr,https://www.google.com/maps/place/?q=place_id:ChIJq6UZIl13bjQR44irIVkbZWY
台南市,安南區,台南美甲｜台南霧眉 ｜花甲画室（個人美甲|霧眉工作室）,701001台灣台南市東區樹林街一段183巷6弄10號,0927 556 357,N/A,https://lin.ee/6i7rUaV,https://www.google.com/maps/place/?q=place_id:ChIJjUu6itx3bjQRC_qer6QY6RU
台南市,安南區,伊室美學,741台灣台南市善化區民生路383號,N/A,N/A,https://www.instagram.com/yis_nail_studio?igsh=MWdhbmMzN2RjNnNr&utm_source=qr,https://www.google.com/maps/place/?q=place_id:ChIJufx7rz17bjQRaUDp9yDp3ck
台南市,安南區,云朵美甲Una Nail,723台灣台南市西港區慶安路95-4號1樓,N/A,N/A,https://lin.ee/gu9ur3r,https://www.google.com/maps/place/?q=place_id:ChIJxWIxHAB5bjQRoNrTJMRezVo
台南市,安南區,歐若拉美甲美睫沙龍學院 善化店,741台灣台南市善化區博愛路21-1號,0976 040 826,N/A,https://www.facebook.com/profile.php?id=100083465104057&mibextid=LQQJ4d,https://www.google.com/maps/place/?q=place_id:ChIJ9yf-coJ7bjQRysjEFooiiys
台南市,安南區,N_Cho指尖藝術沙龍 | 台南善化美甲 | 手足凝膠 | 手足保養 | 男士美甲 | 美甲教學｜服飾小物,741台灣台南市善化區和平路118號,N/A,N/A,https://www.instagram.com/n_cho.nail/,https://www.google.com/maps/place/?q=place_id:ChIJiwlpFpt7bjQRVmjuznujmdU
台南市,安南區,日澄美學工作室｜善化美睫｜善化美甲除毛,741台灣台南市善化區,0986 520 903,N/A,https://instagram.com/rih_chung?igshid=MjEwN2IyYWYwYw==,https://www.google.com/maps/place/?q=place_id:ChIJCSlrTJZ9bjQRnrwn055EWW4
台南市,安南區,蓁玫工作室~美睫,忠勇街76號,0922 227 135,N/A,https://www.facebook.com/joan0220/,https://www.google.com/maps/place/?q=place_id:ChIJLfCdiO92bjQRnUFAClsKOiQ
台南市,安南區,Lucia 露西亞 霧眉/睫毛角蛋白/新娘秘書/彩妝教學/無創除色,741台灣台南市善化區中山路583-1號,0975 276 097,N/A,https://www.facebook.com/Lucia827,https://www.google.com/maps/place/?q=place_id:ChIJ_xjZwhN7bjQR4XDylX2FqVQ
台南市,安南區,一坪房間 Roomy Studio -｜手足美甲｜美睫｜睫毛管理｜手足護理保養｜男仕基礎保養｜男仕美甲｜飄霧眉,741台灣台南市善化區民生路404號,0909 066 478,N/A,https://instagram.com/roomy_studio?igshid=1c7iyqzhytvu8,https://www.google.com/maps/place/?q=place_id:ChIJ-WFcHzB7bjQRgPbD_4rWeU0
台南市,安南區,虹甯美學—國際證照SMP紋髮師｜科技育髮｜耳燭｜紓壓按摩｜肌膚管理姊妹店（無痛清粉刺、痘痘、斑點、肉芽等）,745台灣台南市安定區18之1號2樓,0985 493 059,N/A,https://liff.line.me/1645278921-kWRPP32q/?accountId=120fktga,https://www.google.com/maps/place/?q=place_id:ChIJVxkaQQB3bjQRNfbnS-FjyLM
台南市,安南區,煥髮型Newlook-善化南科|剪髮燙髮染髮男生女生推薦|頭皮舒壓放鬆越式洗髮|艾草溫罐|睫毛管理角蛋白|霧眉,741台灣台南市善化區光復路426號,06 581 6190,N/A,https://lin.ee/a9xxckN,https://www.google.com/maps/place/?q=place_id:ChIJkSKgGm97bjQRMQgjrzrakYY
台南市,安南區,漾琲美妍館善化店,741台灣台南市善化區建國路29-1號2樓,0913 580 930,N/A,https://www.facebook.com/%E6%BC%BE%E7%90%B2%E7%BE%8E%E5%A6%8D%E9%A4%A8%E5%96%84%E5%8C%96%E5%BA%97-264068374104568/,https://www.google.com/maps/place/?q=place_id:ChIJV_UQjdl7bjQRSYKlpfR_h18
台南市,安南區,安琪幸福美學空間（全方位複合式）,710台灣台南市永康區崑大路155巷6號2樓,0930 792 007,N/A,https://www.facebook.com/%E7%BE%8E%E5%AD%B8%E7%A9%BA%E9%96%93%E7%BE%8E%E5%AE%B9-%E8%8A%B3%E7%99%82-%E9%99%A4%E6%AF%9B-%E8%80%B3%E7%87%AD-%E7%BE%8E%E7%94%B2-%E7%BE%8E%E7%9D%AB-%E7%B4%8B%E7%B9%A1-435771390581194/,https://www.google.com/maps/place/?q=place_id:ChIJX8Wzz6txbjQR_6FU1W2sPMQ
台南市,安南區,溫毯SPA美學,702031台灣台南市南區永成路三段493號2樓,N/A,N/A,https://lin.ee/ncI5WcD,https://www.google.com/maps/place/?q=place_id:ChIJR4Y4wkh1bjQROehz7LQCM9s
台南市,安南區,台南按摩千勝家足體養生館崇德店/腳底按摩/身體指油壓/刮痧/修腳皮/凍甲灰指甲/拔罐,70171台灣台南市東區崇明二十街19號,0909 534 277,N/A,https://www.facebook.com/sheng96488/,https://www.google.com/maps/place/?q=place_id:ChIJtY0XIiJ0bjQRMFhkkTbUs9Y
台南市,安南區,芭達泰美容美體舒活館/越式洗頭/泰式按摩/精油spa/采耳/美睫角蛋白/臉部保養,741台灣台南市善化區光復路130號2、3樓,0960 266 111,N/A,https://lin.ee/AtxVsRB,https://www.google.com/maps/place/?q=place_id:ChIJi99cFqZ7bjQRYMgPdvLoNSQ
台南市,安南區,歐舍 ORSIR SPA 會館 - 善化店,741001台灣台南市善化區建國路135號,06 583 4322,N/A,https://lin.ee/hI57hEG,https://www.google.com/maps/place/?q=place_id:ChIJE7YOz597bjQRwFKb3rcqptI
台南市,安南區,默 越式頭療會館 & 越南咖啡 法國麵包 (頭療按摩/剪髮染燙/美甲美睫) LINE預約：@mo_tainan,文賢路1086號,06 358 5854,N/A,https://page.line.me/685dfyuv,https://www.google.com/maps/place/?q=place_id:ChIJu5Oaus53bjQRyL8wyFHrqmA
台南市,安南區,雅詩佳美學巧工坊,大武街138號4F-1,N/A,N/A,https://lin.ee/wKIuJOB,https://www.google.com/maps/place/?q=place_id:ChIJNeKWog53bjQRbk-vPSrDWkk
台南市,安南區,【秀奇美容】佳里無痛清粉刺·痘痘·舒壓按摩·角蛋白翹睫·耳燭·新營痘痘·鹽水清粉刺·麻豆黑眼圈·下營毛孔·六甲痘痘·官田清粉刺·學甲植睫毛·西港按摩舒壓·七股清粉刺·將軍痘痘·青鯤鯓·北門舒壓按摩·新化新市清粉刺·善化清痘痘·安定痘痘,722台灣台南市佳里區光復路403號,0976 529 885,N/A,https://lin.ee/Br9td6l,https://www.google.com/maps/place/?q=place_id:ChIJRTnwCwB5bjQRi0YQfQewnjU
台南市,安南區,樂添產後護理之家,中正南路248號,06 254 1555,N/A,https://www.letien-babycare.com/,https://www.google.com/maps/place/?q=place_id:ChIJjYfDsmh3bjQREVIU-lFLLrQ
台南市,安南區,於是美學（無電話預約）,741台灣台南市善化區,N/A,N/A,https://www.facebook.com/elmanailsstudio?mibextid=LQQJ4d,https://www.google.com/maps/place/?q=place_id:ChIJ9-sqImF9bjQRwsAb-Ee_uQM
台南市,安南區,Ali Studio 佳里｜霧眉 · 熱蠟除毛 · 翹睫管理｜預約制,仁愛路269號,0985 892 964,N/A,https://www.instagram.com/ali__chenstudio?igsh=cmR4N2x6Ynh5djU4&utm_source=qr,https://www.google.com/maps/place/?q=place_id:ChIJRxj5RQB5bjQR-6ZmKZv8Ygg
台南市,安南區,LADY 放鬆美學,72142台灣台南市麻豆區民權路49之7號,0931 876 086,N/A,https://www.facebook.com/bobo0931876086,https://www.google.com/maps/place/?q=place_id:ChIJp-8PT4h9bjQRxZ3R8gY94qU
