縣市,區域,店名,地址,電話,LINE聯絡方式,網站,地圖連結
高雄市,鼓山區,舒心美學 SPA｜靜享按摩 肌膚管理-左營臉部保養|精油按摩|美胸按摩|皮膚管理|美容護膚|口碑紓壓,榮總路141巷36號,N/A,N/A,https://lin.ee/GzzXysr,https://www.google.com/maps/place/?q=place_id:ChIJCfeChsMFbjQRMwPHFRz73xs
高雄市,鼓山區,iReese艾瑞偲療癒舒壓,政德路124號,N/A,N/A,https://lin.ee/JQ33rTW,https://www.google.com/maps/place/?q=place_id:ChIJrc9bJtEFbjQRgy7cbxWL7ug
高雄市,鼓山區,伊貝麗美體美學,廣西路119號,07 716 1178,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJSyMDc58EbjQRQoPAFsmMpmw
高雄市,鼓山區,C Spa美姸美體工作室,三多四路93號,0968 400 360,N/A,https://www.instagram.com/cspa1081101?igshid=OGQ5ZDc2ODk2ZA==,https://www.google.com/maps/place/?q=place_id:ChIJWTewWXkFbjQR5NW4TRGNNoM
高雄市,鼓山區,浪點 男性專業熱蠟除毛/高雄男生除毛 鳳山旗艦店,自治街71號,0977 009 991,N/A,https://www.wavewax.com.tw/,https://www.google.com/maps/place/?q=place_id:ChIJxwVErlAbbjQRJvuIxqJ2QN0
高雄市,鼓山區,山林SPA美容會館二館(精油按摩、越式洗髮、臉部保養、採耳、耳燭),建工路625巷27號,0989 088 629,N/A,https://lin.ee/CeuUzKv,https://www.google.com/maps/place/?q=place_id:ChIJu5Lbcg0FbjQRHR5RDFbpdI8
高雄市,鼓山區,濤耳 古法川派采耳,七賢二路93號,0909 619 096,N/A,https://kaohsiungearpick.com/,https://www.google.com/maps/place/?q=place_id:ChIJR268nOoFbjQR9TSa5UNXoCQ
高雄市,鼓山區,夏日美室｜皮膚管理．採耳．耳燭．無痛體雕．精油按摩．霧眉．頭療,十全三路2號4樓,N/A,N/A,https://rink.cc/pfnai,https://www.google.com/maps/place/?q=place_id:ChIJP37DtUIFbjQReh-GXyyfZK4
高雄市,鼓山區,Beauti Mood 美甲美容工作室,中和街142號,N/A,N/A,http://www.facebook.com/beautimood.2022,https://www.google.com/maps/place/?q=place_id:ChIJwRhl9RcbbjQRvoDZ5eaSwzg
高雄市,鼓山區,沙發馬鈴薯采耳工作室,樂群路13號3樓,N/A,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJl3Q5HpoPbjQRiZgbeQu1EFY
高雄市,鼓山區,Nudo裸．美肌 專業除毛/霧眉/採耳,大同一路198-5號,N/A,N/A,https://instagram.com/nudo_waxing?igshid=YmMyMTA2M2Y=,https://www.google.com/maps/place/?q=place_id:ChIJM2rXTA0FbjQRqTxmyz4JXHc
高雄市,鼓山區,覓糅Mirror健康美學,八德東路295號,0987 483 119,N/A,http://lin.ee/07NDSq0,https://www.google.com/maps/place/?q=place_id:ChIJW05Xmg8bbjQRMEtTCk6YCC8
高雄市,鼓山區,高雄療癒小姐美學中心-掏耳專門店/皮膚管理/美睫/霧唇/美胸/睫毛管理/采耳教學/清粉刺教學,林森二路7號,0976 330 599,N/A,https://www.instagram.com/g.a_studio24/,https://www.google.com/maps/place/?q=place_id:ChIJbVLq7H4FbjQR8r7CGUj-GRo
高雄市,鼓山區,Andy Spa 越式養生洗髮,"No. 128號, 南台路",0981 929 255,N/A,https://www.facebook.com/share/16Af4YbR96/?mibextid=wwXIfr,https://www.google.com/maps/place/?q=place_id:ChIJtblWiZUFbjQRuDYZIlsbEms
高雄市,鼓山區,Ear Come｜耳康採耳,重慶街117號二樓,0988 654 084,N/A,https://lin.ee/98kXfBb,https://www.google.com/maps/place/?q=place_id:ChIJGavl3BsFbjQR7O5rMuZoxxI
高雄市,左營區,TJ美甲 Nail /采耳/熱蠟除毛/教學,,0936 603 028,N/A,https://lin.ee/SFmUfW1,https://www.google.com/maps/place/?q=place_id:ChIJwQWIfxIhaDQRd4edaB1KuLU
高雄市,左營區,樂樂美甲美睫二店,,0932 705 150,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ1-hXaq8CaDQRNdvBXuIyxDk
高雄市,左營區,睫熙女孩美甲美睫,,0960 707 511,N/A,https://m.facebook.com/jessiegirlnail/,https://www.google.com/maps/place/?q=place_id:ChIJK6Tey6SrQjQRoR0IeJVmbso
高雄市,左營區,瑞絲美學/美甲/美睫/韓式紋繡/皮膚保養/台北平價美甲/北車美甲,,0906 166 300,N/A,https://www.facebook.com/Ries.studio88,https://www.google.com/maps/place/?q=place_id:ChIJTxTwTXqpQjQRIrH96A4c30Y
高雄市,左營區,Lulu's Beauty 夜間美學館-台北中正區(美睫教學，小紅書美睫，客製化美睫，夜間美睫，美睫美甲，平價美睫，中式美睫推薦),,0985 343 318,N/A,https://www.myfunnow.com/funbook/3048081623843/branch,https://www.google.com/maps/place/?q=place_id:ChIJ2XSx8oepQjQR5wGElvewU4w
高雄市,左營區,朵恩藝術美甲,,0919 315 199,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ7c5QtvwfaDQRUy6FJs17YBM
高雄市,左營區,小資美學 中壢環西店,,N/A,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJvdWXxzUjaDQRPeakUww9FCQ
高雄市,左營區,飛舞時尚美學（美甲/美睫/睫毛管理/紋繡/霧眉/化妝/造型）,,0929 120 788,N/A,https://www.fly-fashion-nail.com.tw/,https://www.google.com/maps/place/?q=place_id:ChIJ2-pVLYerQjQR5F_s_PO6NQo
高雄市,左營區,鳳山宣甄美甲美睫,鳳誠路6號,07 735 5723,N/A,https://instagram.com/shion.real,https://www.google.com/maps/place/?q=place_id:ChIJuVGiwr8bbjQR6umFnvyuZ9U
高雄市,左營區,Ear Inside 尋幽探耳 | 熱蠟除毛| 採耳 | 耳燭 | 臉部撥筋,經武路1130巷123號,N/A,N/A,https://www.instagram.com/ear_inside/?igshid=wdngu0bfou90,https://www.google.com/maps/place/?q=place_id:ChIJQXP-qQcPbjQRvNi9z7V1PDw
高雄市,左營區,寶琳美學,清平街39號,0915 056 656,N/A,https://page.line.me/998ckydf,https://www.google.com/maps/place/?q=place_id:ChIJlw3ZlhgPbjQRi912Rg1BNAI
高雄市,左營區,CHIAO_BEAUTE‘ 蕎美學室《推薦彩妝師》楠梓彩妝造型教學｜新娘宴會妝髮｜專業推薦｜好評新秘｜睫毛管理｜采耳耳燭管理,大學二十八街230號巷18號,0988 555 816,N/A,https://instagram.com/chiao_beaute?r=nametag,https://www.google.com/maps/place/?q=place_id:ChIJix3GITwPbjQRKO13uxYVH4s
高雄市,左營區,穜心悅己｜韓式無痛清粉刺｜艾草溫罐｜排汗油澡海鹽｜美胸按摩（高雄韓式皮膚管理／左營做臉臉雕美容推薦／高雄按摩推薦／美胸暖宮按摩／高雄艾草溫罐）,明華一路212號,N/A,N/A,https://www.instagram.com/jie__skin,https://www.google.com/maps/place/?q=place_id:ChIJRyWp75wPbjQREz75MX1cC0E
高雄市,三民區,約SPA 高雄小港美容/美體/溫罐/體雕/採耳/耳燭,飛機路409號,0979 771 340,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJCVYSxW0dbjQRex3Coysgnqw
高雄市,三民區,馥芮妮韓式美學∣Furenee Spa∣皮膚管理/脫毛/美體/耳燭/美修斯,民利街93號,0978 630 833,N/A,https://lin.ee/pE7MBwg,https://www.google.com/maps/place/?q=place_id:ChIJNXamA6sFbjQRdRIoXMxQh4g
高雄市,三民區,聊yu手作美學- 高雄楠梓美睫推薦 楠梓兒童 美甲教學 楠梓美容撥筋 高雄霧眉霧唇 楠梓紋繡推薦 耳燭推薦 高雄頌缽音療,後昌路1078號1樓 之3,0981 230 828,N/A,https://www.facebook.com/yu0981230828,https://www.google.com/maps/place/?q=place_id:ChIJx4ouLCgPbjQR2bAwM8e6hio
高雄市,三民區,A&B肌膚健康管理SPA館 清粉刺痘痘/做臉/按摩/耳燭/A&B肌斷食美容法/精油/脈輪精油按摩,"號 No, No. 113復興二路",07 215 2576,N/A,https://www.abworld.com.tw/,https://www.google.com/maps/place/?q=place_id:ChIJOXKO0poEbjQRB6muxrXyF8E
高雄市,三民區,Eros spa|皮膚管理｜舒壓Spa |耳燭教學｜紋繡,文學路458號2樓,0982 520 674,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ5T8DWGcbbjQRNsnOSjtGhaI
高雄市,三民區,夏·儂美學｜半永久霧眉·皮膚管理·芳香精油療法·耳燭淨化·美胸按摩,自由二路382號二樓,N/A,N/A,https://page.line.me/787mkzov,https://www.google.com/maps/place/?q=place_id:ChIJUdOeKiUFbjQRq446mkaUEQI
高雄市,三民區,Joanna skin韓式無痛皮膚管理｜韓式無痛清粉刺｜溫感油澡海鹽去角質｜高雄前金區皮膚管理｜法式耳燭｜德國SEYO水光儀｜美胸按摩｜皮膚管理教學｜高雄做臉,新盛二街82號2樓之2,0989 635 970,N/A,https://lin.ee/C93HyCQ,https://www.google.com/maps/place/?q=place_id:ChIJMb51JEoFbjQR-8bskpZHu20
高雄市,三民區,F&S spa美學 | 高雄半永久紋綉｜專業霧眉｜臉部保養｜芳療按摩SPA｜熱蠟美肌｜采耳｜耳燭 | 男士按摩,中山二路461號九樓,0975 123 529,N/A,https://page.line.me/ahr2495w,https://www.google.com/maps/place/?q=place_id:ChIJ72JG4MsFbjQR0JW8vh_Pm94
高雄市,三民區,Bubble Joy泡泡美學（美甲/美睫/耳燭）,建興路104號2樓,07 396 2207,N/A,https://www.facebook.com/Bubble-Joy-%E6%B3%A1%E6%B3%A1%E7%BE%8E%E5%AD%B8-108520581448571/,https://www.google.com/maps/place/?q=place_id:ChIJpzLZ6-UFbjQR8x81JHuMfXA
高雄市,三民區,Mina愛甲妝-鳳山店,中崙二路582巷17-1號4樓,0952 073 117,N/A,https://lin.ee/vFSk8DP,https://www.google.com/maps/place/?q=place_id:ChIJESCV77AdbjQRB--Qg9ynHis
高雄市,三民區,奾妍美學｜類醫美美雕/皮膚管理/無痛清粉刺/紋繡/美甲/除毛/溫罐刮痧/美睫/韓式裸妝/耳燭,文龍東路783號2樓,N/A,N/A,https://lin.ee/QsPDYMt,https://www.google.com/maps/place/?q=place_id:ChIJswrgJnkbbjQRNOL5HfpKyBA
高雄市,三民區,VIVISPA 高雄美明店 | 高雄人氣SPA | 全身指油壓 | SPA | 刮痧拔罐 | 高雄孕婦按摩 | 熱石按摩 | 臉部撥筋 |耳燭 | 胸部按摩 | 高雄做臉 | 去角質 | 雕塑瘦身 - 在地嚮導 評論家【 五星好感度推薦品牌】,美明路5號,07 554 1122,N/A,http://www.vivispa.com.tw/pages/?Ipg=1005&showPg=1022,https://www.google.com/maps/place/?q=place_id:ChIJvQltSKwFbjQRGMcYWtAjzt8
高雄市,三民區,蓉蕎稼鬆筋工坊/撥筋/按摩/耳燭/除毛,海洋一路5號2樓,0980 356 679,N/A,https://mybzplus.tw/q38vvf68.html,https://www.google.com/maps/place/?q=place_id:ChIJS56EcgcFbjQRScS5iIz3jCo
高雄市,三民區,鳳山區新生街一段91號（遷址至荼靡放鬆室）｜若妮亞美睫｜鳳山美睫｜美睫教學,新生街一段91號,N/A,N/A,https://lin.ee/eecZeDl,https://www.google.com/maps/place/?q=place_id:ChIJVcRwWREbbjQR6YOo-nLH4KQ
高雄市,三民區,莉芯Nisin•Eyelashes美學 美睫/美甲/紋綉/熱蠟/耳燭/美睫教學/檢定證照/到府服務,至聖路298號2樓,N/A,N/A,https://www.instagram.com/nisin141319_/,https://www.google.com/maps/place/?q=place_id:ChIJFyZfH1UFbjQR98pcKQNi8qQ
高雄市,三民區,Zuzu Nail's 美甲美睫·美學概念（高雄美甲/美睫/脫毛/手足保養/耳燭spa),太華街54巷6弄20號,0970 051 271,N/A,https://linktr.ee/_zuzunails,https://www.google.com/maps/place/?q=place_id:ChIJHW4oS3EFbjQRmvOjzsRkbGM
高雄市,三民區,Mina愛甲妝,自由三路329號,0952 073 117,N/A,https://lin.ee/vFSk8DP,https://www.google.com/maps/place/?q=place_id:ChIJrZ41vqEFbjQRn8sGaUixah4
高雄市,三民區,高雄做臉清粉刺 露卡美學 男女生做臉/耳燭,覺民路647號,0955 525 530,N/A,http://a0907230700.wixsite.com/my-site,https://www.google.com/maps/place/?q=place_id:ChIJifmccVYFbjQRRLiPZTv1X9s
高雄市,三民區,療To美學&時間療心室-粉刺痘痘｜肉芽｜脂肪球｜撥筋｜紓壓按摩｜耳燭｜塔羅｜阿卡西,青年一路277號,0967 262 466,N/A,https://page.line.me/432hfflv,https://www.google.com/maps/place/?q=place_id:ChIJXVv1FfkFbjQRJHiTpdI5LXg
高雄市,三民區,依美皮膚健康管理中心,新光路62巷3號30號樓之一,0917 245 656,N/A,https://ppt.cc/fZ9i0x,https://www.google.com/maps/place/?q=place_id:ChIJKTKtF84DbjQR5EQOnjr0AY4
高雄市,三民區,安朵莉特SPA美學館鳳山店/美容美體/全身按摩/G5局部雕塑/粉刺痘痘/耳燭采耳/美胸泌乳/,七聖街60巷34-9號,07 765 1289,N/A,https://www.facebook.com/profile.php?id=61557079200365&mibextid=kFxxJD,https://www.google.com/maps/place/?q=place_id:ChIJ8T0lbQAbbjQRbhtibRimk-s
高雄市,三民區,A&B肌膚健康會館-以琳SPA（做臉清粉刺/身體舒壓按摩/孕婦按摩/岩盤浴/熱蠟除毛）,立信路95號,07 550 9940,N/A,http://www.facebook.com/elimbeauty,https://www.google.com/maps/place/?q=place_id:ChIJe8opBAUFbjQRGuFceWnngEc
高雄市,三民區,梵牧Vanmu 療癒美學：美體按摩·臉部保養·頌缽療癒·耳燭淨化·霧眉-「全預約制」-公休日請關注IG粉專,鼎信街50號,0926 371 006,N/A,https://www.instagram.com/_vanmu?igsh=MTlpamVxdGNuY2NjMw==,https://www.google.com/maps/place/?q=place_id:ChIJ2Zl1RHoFbjQREKVo9T3s8rM
高雄市,三民區,昕享美學-鳳山館 美容美體｜全身舒壓｜排酸｜體雕｜臉部護理｜抗痘｜耳燭｜美胸護理｜做臉清粉刺｜G5雕塑｜杏仁酸抗痘護理｜杏花酸亮白護理｜深層保濕護理｜按摩SPA｜最多網友推薦,北仁街195號1樓,N/A,N/A,https://www.facebook.com/YT195,https://www.google.com/maps/place/?q=place_id:ChIJ35rnNQwbbjQRcT7ufhKJiTo
高雄市,三民區,沐雨MUYU SPA男女舒活會館 (義享店) 高雄按摩 高雄做臉 精油放鬆 Aromatherapy | 耳燭淨化 | 首選SPA推薦,太華街230號1樓,0986 791 006,N/A,https://muyuspa.com/,https://www.google.com/maps/place/?q=place_id:ChIJG88atrYFbjQRHeWpK0xkvSA
高雄市,三民區,沐雨MUYU SPA男女舒活會館 (總店) 高雄按摩 高雄做臉 精油放鬆 Aromatherapy | 耳燭淨化 | 首選SPA推薦,長生街23號,0968 494 115,N/A,https://muyuspa.com/,https://www.google.com/maps/place/?q=place_id:ChIJh8HQ8tgFbjQRyXtFvYdPseE
高雄市,三民區,高雄鳳山不推銷/做臉/耳燭/泌髮/紋綉 米漾肌膚美學（原旻spa肌膚美學）,自強一路2-7號,0930 321 115,N/A,https://www.facebk.com/min.beauty21spa,https://www.google.com/maps/place/?q=place_id:ChIJCS3o0KYFbjQRVfIPBIqZ6kI
高雄市,三民區,Orla高雄歐拉美學·半永久黑眼圈遮瑕｜G5體雕｜艾草溫罐｜小V臉撥筋｜ 暖宮肚燭SPA｜耳燭SPA｜半永久妊娠紋遮瑕,建軍路155號3樓,N/A,N/A,http://lin.ee/aEHKKfV,https://www.google.com/maps/place/?q=place_id:ChIJCYNqZAAFbjQRrwoQL0veI4I
高雄市,三民區,葛蕾亞Gliya．高雄無痛清粉刺｜高雄芳療spa｜耳燭｜美容保養｜孕婦spa,文化路8號,N/A,N/A,https://liff.line.me/1645278921-kWRPP32q/?accountId=255hlxdd,https://www.google.com/maps/place/?q=place_id:ChIJ40q9rpcFbjQRmH9JbKuIO_w
高雄市,三民區,拾憶Recall.Studio |頌缽音療| 耳燭 |頭部撥筋 |天使靈氣,北盛街36巷22號,N/A,N/A,https://lin.ee/2lSAISe,https://www.google.com/maps/place/?q=place_id:ChIJt63b8PcPbjQRliTXHFCye4w
高雄市,三民區,癒見美學｜高雄采耳｜療癒耳燭｜面部撥筋｜眼周放鬆,大禮街9號,N/A,N/A,https://instagram.com/cleo_ears?igshid=MzRlODBiNWFlZA==,https://www.google.com/maps/place/?q=place_id:ChIJrSRCqBwPbjQR5mNJ7zNwud0
高雄市,三民區,葳綺·M形象美學 巨蛋店 美睫/美甲/角蛋白/熱蠟美肌/皮膚管理/采耳/美體舒壓/耳燭/半永久眉髮眼唇/新秘妝髮/課程教學,新上街339號,0927 505 710,N/A,https://liff.line.me/1645278921-kWRPP32q/?accountId=weichim,https://www.google.com/maps/place/?q=place_id:ChIJ1cH8A5gFbjQRBPSjXo8GL1g
高雄市,三民區,高雄男士做臉-質男美學／清粉刺／痘痘／閉鎖內包粉刺痘痘／耳燭,瑞興路237號14樓,0907 230 700,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ84cJDCQbbjQRhX_8Ah5RWTs
高雄市,三民區,Ady寵愛美學坊,孔宅街289號,0938 901 616,N/A,https://www.facebook.com/groups/2525100354395764/?ref=share_group_link,https://www.google.com/maps/place/?q=place_id:ChIJbfkjYcQdbjQRXNaY-fYVqFE
高雄市,鳳山區,NIU NIU STUDIO美甲｜紋繡｜美睫,,N/A,N/A,https://lin.ee/zYFcbfZ,https://www.google.com/maps/place/?q=place_id:ChIJ26peh6ytQjQRYoQ5ewT-dHU
高雄市,鳳山區,睫毛彎彎-南山路2段387號,,N/A,N/A,https://www.instagram.com/lash.oneone?igsh=and6anY0ejN2aGVz,https://www.google.com/maps/place/?q=place_id:ChIJA7VITgChQjQRx2txtMgASP8
高雄市,鳳山區,夏霏美學。小港。熱蠟。冰肌除毛。皮膚管理。采耳。生髮（不接男生客人,宏平路481號2樓,N/A,N/A,https://lin.ee/iGqjSSQ,https://www.google.com/maps/place/?q=place_id:ChIJ9cr0FHkdbjQRSbJ2D_1BPho
高雄市,鳳山區,燕子精油推拿 越式養生洗頭,山明路489號,07 807 0899,N/A,https://www.facebook.com/profile.php?id=61552638742386,https://www.google.com/maps/place/?q=place_id:ChIJuxTggOkdbjQRqEmkHGqajyE
高雄市,鳳山區,哈娜妲妃姬正宗越式洗頭按摩,慶豐街52號,0911 067 652,N/A,https://lin.ee/hmb4SwV,https://www.google.com/maps/place/?q=place_id:ChIJhZ3dg7IFbjQRfBpZioTrRXE
高雄市,鳳山區,沐雨MUYU SPA男女舒活會館 (大立店) 高雄按摩 高雄做臉 精油放鬆 Aromatherapy | 耳燭淨化 | 首選SPA推薦,文武二街8號,0987 433 661,N/A,https://muyuspa.com/,https://www.google.com/maps/place/?q=place_id:ChIJqUwFo9EFbjQRLyNo8SIewqM
高雄市,鳳山區,天使觀自在｜禹君,光華三路267號福懋夢世代,N/A,N/A,https://m.facebook.com/happylife.you.me/,https://www.google.com/maps/place/?q=place_id:ChIJS74EDOsDbjQRK2WM6PKP5mo
高雄市,鳳山區,高雄鳳山J.M studio/美甲/美睫/美容/熱蠟/耳燭/美體,中和街189號,0982 484 927,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJF6BDxdQFbjQRQT__ydi542g
高雄市,苓雅區,Sunny美學\美甲 美睫 霧眉,,03 321 0155,N/A,https://www.facebook.com/Sunny%E7%BE%8E%E5%AD%B8-%E5%8D%97%E5%B4%81%E5%BA%97-101865762737765/,https://www.google.com/maps/place/?q=place_id:ChIJVaKWN9kfaDQRBa2IQQmz5_A
高雄市,苓雅區,RT美甲|桃園/內壢/中壢深夜美甲,,0938 208 396,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ2RZoZDkfaDQRrQcMI3yPSA4
高雄市,苓雅區,No.58nails Ⅰ中壢美甲Ⅰ一日體驗班 Ⅰ穿戴甲訂製,,N/A,N/A,https://lin.ee/TtLsWf3,https://www.google.com/maps/place/?q=place_id:ChIJ_w-y-lwjaDQRl_bOYJFq3wo
高雄市,苓雅區,諾伊藝術美學-美甲/美睫/霧眉,,02 2365 1723,N/A,https://www.instagram.com/n_e_u_salon,https://www.google.com/maps/place/?q=place_id:ChIJNQbYj5qpQjQR_hdyDhPuRN8
高雄市,新興區,Hsin 美學,,0968 953 903,N/A,https://www.facebook.com/HsinNail/,https://www.google.com/maps/place/?q=place_id:ChIJl8JshGIfaDQRTFR0gxO65Nw
高雄市,前金區,南港 Lady 美甲美睫,,0986 882 135,N/A,https://www.instagram.com/lady_nail.lash/,https://www.google.com/maps/place/?q=place_id:ChIJKbQ465mrQjQRYYl2MN_KbG4
高雄市,前鎮區,桃園內壢霧眉推薦-Natalia時尚美學|內壢美睫|內壢美容|內壢美甲|內壢臉部撥筋|內壢除毛推薦,,03 462 2871,N/A,https://pinms.com.tw/natalia-fashion/,https://www.google.com/maps/place/?q=place_id:ChIJXaJ5QdAjaDQRL7cYhtMAYwU
高雄市,前鎮區,Eva 2店越式洗髮SPA,"九如二路445號<img src=""https://qr-official.line.me/gs/M_555yjxmv_GW.png?oat_content=qr"">",0911 556 398,N/A,https://www.facebook.com/share/16fuvBxQUX/?mibextid=wwXIfr,https://www.google.com/maps/place/?q=place_id:ChIJFSE_ILoFbjQR_EAGNyc8xkk
高雄市,前鎮區,Love spa 越式養生洗髮,七賢二路81號,07 285 2029,N/A,https://www.lovespa.com.tw/,https://www.google.com/maps/place/?q=place_id:ChIJKeig1ZMEbjQRHggapi6IuTE
高雄市,前鎮區,佳佳荔-臉部美容保養\身體精油經絡理療\岩盤浴\美睫\美甲\采耳耳燭放鬆\熱蠟美肌,杭州西街129號,07 831 1690,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJJ9TTSl0bbjQRwv7nlUeBZ_I
高雄市,前鎮區,MIU MIU越式養生洗髮SPA,一心一路196號,07 722 6550,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJs5Ie0l4DbjQRP3PIu2zruk4
高雄市,前鎮區,樲椮美學,大順二路638號,0985 996 168,N/A,http://www.facebook.com/23beauty999/,https://www.google.com/maps/place/?q=place_id:ChIJk-NyVEsbbjQRQdGlAqDz_tw
高雄市,前鎮區,時尚美睫美甲工坊｜採耳｜熱蠟｜美容美體｜教學｜材料批發,二苓路282號,0976 013 102,N/A,https://lin.ee/jOqHY01,https://www.google.com/maps/place/?q=place_id:ChIJy3Y_cSQdbjQRoTPJKtNfIIA
高雄市,前鎮區,水伊人spa按摩養生館,憲政路178號,0975 719 330,N/A,https://page.line.me/744ozhyb,https://www.google.com/maps/place/?q=place_id:ChIJ6ZgVP4oFbjQR_CEQB2awiIQ
高雄市,前鎮區,ING淨行室｜熱蠟除毛/掏耳採耳,鳳陽街41號3樓,0986 257 089,N/A,https://instagram.com/_ing.studio_,https://www.google.com/maps/place/?q=place_id:ChIJo1ubCQAdbjQRpaFdQP1BGcI
高雄市,前鎮區,沐梵•肌膚美學MUFAN/皮膚管理/問題肌膚調理/睫毛管理/綜合美容,中正一路372號建民路全聯後門10樓之3,0903 396 722,N/A,https://www.instagram.com/mufan.9386?igsh=c2ZtdWs5NnBlMXF1,https://www.google.com/maps/place/?q=place_id:ChIJIZwCCGYFbjQR0_gm8qcQe6U
高雄市,前鎮區,怡香越式養生洗髮會館,自強二路23號,0911 036 139,N/A,https://0911036139.com/,https://www.google.com/maps/place/?q=place_id:ChIJfSiShsoFbjQRKKT29_3NWWo
高雄市,前鎮區,壹貳採耳專門店EarsCareStudio（預約制）,英明一路72巷35號B1F,0989 052 611,N/A,https://rink.cc/9j8c9,https://www.google.com/maps/place/?q=place_id:ChIJm6i4Xk4DbjQRm-eFPeLBpmE
高雄市,前鎮區,Eeyore 采耳美學工作室,陽明路170巷10號,0911 072 315,N/A,https://lin.ee/K6y31mx,https://www.google.com/maps/place/?q=place_id:ChIJKZyjXQIbbjQRlM8CAOlpZlA
高雄市,前鎮區,阿姮HangHang越式洗髮Massage,大明路105號,0965 737 553,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJ544dewAFbjQRoQKwLT8pbeA
高雄市,鹽埕區,168 nails - 168美甲,,N/A,N/A,https://www.facebook.com/share/1Fv9cGrcFt/?mibextid=wwXIfr,https://www.google.com/maps/place/?q=place_id:ChIJQfiaDQAhaDQRzL9-on-A7u0
高雄市,鹽埕區,Cheers-去耳屎- 採耳|耳燭|臉部撥筋|洗眼|熱蠟除毛,五福二路80巷4弄7號,0973 322 217,N/A,https://instagram.com/cheers_cleanyouup?igshid=OGQ5ZDc2ODk2ZA==,https://www.google.com/maps/place/?q=place_id:ChIJ1SmhJ7oFbjQRHzIZpLMMpyw
高雄市,鹽埕區,高雄做臉推薦 蜜朵朵美學 男女生做臉/清粉刺/痘痘/耳燭/除毛,立文路92號6樓,0907 230 700,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJab1ORvAFbjQR3WV_4X3SIy0
高雄市,鹽埕區,波波美學,文衡路296號2樓,0985 188 480,N/A,N/A,https://www.google.com/maps/place/?q=place_id:ChIJl57BRbcbbjQReQrLLalmRVQ
高雄市,鹽埕區,R•U美學｜美體SPA·專業護膚·臉部撥筋·耳燭肚燭·全身排毒·美胸疏通SPA·太赫茲岩盤浴,大昌二路212巷97號2 樓,N/A,N/A,https://lin.ee/hWgsqz4,https://www.google.com/maps/place/?q=place_id:ChIJJ4oJPwAFbjQRoToEHzv4cQs
高雄市,旗津區,JJBEAUTY&NAIL 人氣桃園美甲/美睫/紋繡/美體/課程教學,,03 346 8877,N/A,http://nav.cx/w5i3ukt,https://www.google.com/maps/place/?q=place_id:ChIJu17tmJkfaDQRRlusEoX9B2I
高雄市,旗津區,初醒 Begins With An 指藝私睫/美睫/LED光固美睫/美甲/眉眼唇紋綉/采耳耳燭spa,德興街6號,0985 718 738,N/A,https://rink.cc/r64rw,https://www.google.com/maps/place/?q=place_id:ChIJwSfd-FYFbjQRluJ0yD1ORck
高雄市,旗津區,早姠妍所｜皮膚管理 採耳撥筋 美甲霧眉,興隆街43號2樓,N/A,N/A,https://lin.ee/mcW7L1J,https://www.google.com/maps/place/?q=place_id:ChIJD7Da2gMFbjQRBX-ddDC9DE8
高雄市,旗津區,撓 癢 癢．采耳/掏耳/耳燭/舒壓按摩/眼部SPA 專門店,十全一路447號2樓,0938 959 768,N/A,https://lin.ee/JlQFcaR,https://www.google.com/maps/place/?q=place_id:ChIJSV_Kz58FbjQR7r3ARa5g23k
高雄市,旗津區,耳Bar,澄清路545號,N/A,N/A,https://www.instagram.com/ears.bar/,https://www.google.com/maps/place/?q=place_id:ChIJK2udmIAFbjQR0XCuoJqtQck
高雄市,旗津區,惠美學純粹SPA/按摩SPA/耳燭/採耳/熱石/艾灸/溫灸/除毛/頭療/美胸/暖宮/臉部撥筋/粉刺管理/水飛梭/藻針/體雕溶脂,五福二路108號3F-1,0938 368 083,N/A,https://www.facebook.com/share/1EExjaYRBT/?mibextid=wwXIfr,https://www.google.com/maps/place/?q=place_id:ChIJLfGhjeUFbjQRYF5WYkmKctQ
高雄市,旗津區,艾洗頭,義華路191號一樓,0938 785 565,N/A,https://www.facebook.com/profile.php?id=61555189855244&mibextid=9R9pXO,https://www.google.com/maps/place/?q=place_id:ChIJw7_MpRQFbjQRXPl0WSSMBfg
高雄市,旗津區,高雄撕撕專業男性熱蠟除毛,建國三路245號,N/A,N/A,https://lin.ee/6rDVQq5,https://www.google.com/maps/place/?q=place_id:ChIJY7gbYQAFbjQRRWvOTFUuCI8
